nivel1;nivel2;nivel3
Pesca;AGRICULTURA;34. Evolución del precio medio anual general de la tierra de uso agrario, el índice de precios y la tasa de variación interanual.
Pesca;GANADERÍA;1. Evolución de las explotaciones ganaderas y cabezas de ganado según especie. Censo Agrario.
Pesca;GANADERÍA;2. Evolución de las explotaciones ganaderas y cabezas de ganado según especie. Encuesta sobre la Estructura de las Explotaciones Agrícolas. 
Pesca;GANADERÍA;3. Evolución del número de cabezas de ganado según especie.
Pesca;GANADERÍA;4. Evolución de la producción de carne según especie.
Pesca;GANADERÍA;5. Evolución de la producción de leche según especie.
Pesca;GANADERÍA;6. Evolución de la producción de otros productos ganaderos.
Pesca;GANADERÍA;7. Unidades ganaderas totales según municipios y tamaño de la explotación. Censo Agrario.
Pesca;GANADERÍA;8. Número de explotaciones, cabezas de ganado y unidades ganaderas según municipios y especie. Censo Agrario.
Pesca;GANADERÍA;9. Evolución del número de explotaciones ganaderas en Agricultura Ecológica.
Pesca;GANADERÍA;10. Evolución del número de cabezas de ganado y colmenas en Agricultura Ecológica.
Pesca;GANADERÍA;11. Evolución del número de industrias sometidas a control en Agricultura Ecológica relacionadas con la producción animal.
Pesca;SELVICULTURA;1. Superficie forestal arbolada y desarbolada según tipo. MFE25.
Pesca;SELVICULTURA;2. Superficie forestal arbolada y desarbolada según titularidad. IFN4.
Pesca;SELVICULTURA;3. Superficie forestal arbolada según tipo de vegetación dominante. MFE25.
Pesca;SELVICULTURA;4. Superficie forestal arbolada según forma fundamental de la masa. IFN3.
Pesca;SELVICULTURA;5. Comparación de existencias medias entre IFN2, IFN3 e IFN4.
Pesca;SELVICULTURA;6. Evolución de los productos forestales madereros según detalle de especie.
Pesca;SELVICULTURA;7. Evolución de los productos forestales madereros según especie y titularidad.
Pesca;SELVICULTURA;8. Evolución de los productos forestales no madereros.
Pesca;SELVICULTURA;9. Evolución de otros beneficios de los montes.
Pesca;PESCA;1. Evolución de la pesca desembarcada.
Pesca;PESCA;2. Evolución de la pesca desembarcada según puertos.
Pesca;PESCA;3. Evolución del número de embarcaciones pesqueras según cofradía y modalidad de pesca.
Pesca;PESCA;4. Evolución del número de trabajadores de la pesca según cofradía.
Pesca;PESCA;5. Evolución de las capturas según modalidad de pesca y cofradía.
Pesca;PESCA;6. Evolución de la producción acuícola.
Pesca;MACROMAGNITUDES DEL SECTOR AGRARIO;1. Evolución de la aportación de los distintos subsectores a la producción de la rama agraria.
Pesca;MACROMAGNITUDES DEL SECTOR AGRARIO;2. Evolución de la aportación de los principales grupos de productos a la producción de la rama agraria.
Pesca;MACROMAGNITUDES DEL SECTOR AGRARIO;3. Evolución de la importancia relativa de los consumos intermedios
Pesca;MACROMAGNITUDES DEL SECTOR AGRARIO;4. Evolución de las principales macromagnitudes del sector agrario
Pesca;MACROMAGNITUDES DEL SECTOR AGRARIO;5. Evolución de la renta generada por persona ocupada en el sector agrario (SEC-95).
Pesca;OTROS INDICADORES DEL SECTOR AGRARIO;1. Número de trabajadores asalariados según sexo, tamaño de las explotaciones y porcentaje de tiempo trabajado. Encuesta sobre la Estructura de las Explotaciones Agrícolas.
Pesca;OTROS INDICADORES DEL SECTOR AGRARIO;2. Número de trabajadores familiares según tamaño de las explotaciones y sexo. Encuesta sobre la Estructura de las Explotaciones Agrícolas.
Pesca;OTROS INDICADORES DEL SECTOR AGRARIO;3. Explotaciones con otras actividades lucrativas. Encuesta sobre la Estructura de las Explotaciones Agrícolas.
Pesca;OTROS INDICADORES DEL SECTOR AGRARIO;4. Unidades de trabajo al año (UTA) según tamaño de la explotación. Censo Agrario.
Pesca;OTROS INDICADORES DEL SECTOR AGRARIO;5. Unidades de trabajo al año (UTA) según municipios y tipo de explotación. Censo Agrario.
Pesca;GRÁFICOS;G.1.a. Distribución general de la tierra.
Pesca;GRÁFICOS;G.1.b. Distribución de las tierras de cultivo en secano y regadío.
Pesca;GRÁFICOS;G.2. Evolución de las tierras de cultivo en regadío.
Pesca;GRÁFICOS;G.3.a. Evolución de la pesca desembarcada (peso).
Pesca;GRÁFICOS;G.3.b. Evolución de la pesca desembarcada (valor).
Pesca;GRÁFICOS;G.4. Evolución de la producción total, V.A.B. CF y renta agraria.
Pesca;GRÁFICOS;G.1.a. Distribución general de la tierra.
Pesca;GRÁFICOS;G.1.b. Distribución de las tierras de cultivo en secano y regadío.
Pesca;GRÁFICOS;G.2. Evolución de las tierras de cultivo en regadío.
Pesca;GRÁFICOS;G.3.a. Evolución de la pesca desembarcada (peso).
Pesca;GRÁFICOS;G.3.b. Evolución de la pesca desembarcada (valor).
Pesca;GRÁFICOS;G.4. Evolución de la producción total, V.A.B. CF y renta agraria.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;1. Evolución del gasto total, gastos medios e índice sobre la media del gasto medio por persona.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;2. Evolución del gasto total anual de los hogares y su distribución porcentual, según grupos de gasto (2 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;3. Evolución del gasto total anual de los hogares y su distribución porcentual, según subgrupos de gasto (3 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;4. Evolución del gasto total anual de los hogares y su distribución porcentual, según códigos de gasto (4 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;5. Evolución de los gastos medios anuales por hogar, por persona y por unidad de consumo, según grupos de gasto (2 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;6. Evolución de los gastos medios anuales por hogar, por persona y por unidad de consumo, según subgrupos de gasto (3 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;7. Evolución de los gastos medios anuales por hogar, por persona y por unidad de consumo, según códigos de gasto (4 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;8. Gasto anual de los hogares, gastos medios, distribución e índice según edad del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;9. Gasto anual de los hogares, gastos medios, distribución e índice según nivel de formación del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;10. Gasto anual de los hogares, gastos medios, distribución e índice, según situación en la actividad del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;11. Gasto anual de los hogares, gastos medios, distribución e índice según la situación profesional del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;12. Gasto anual de los hogares, gastos medios, distribución e índice según ocupación del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;13. Gasto anual de los hogares, gastos medios, distribución e índice según composición del hogar.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;14. Gasto anual de los hogares, gastos medios, distribución e índice según tipo de hogar.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;15. Gasto anual de los hogares, gastos medios, distribución e índice según principal fuente de ingresos del hogar.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;16. Gasto anual de los hogares, gastos medios, distribución e índice según nivel de ingresos del hogar.
Pesca;GRÁFICOS;G.1.a. Distribución general de la tierra.
Pesca;GRÁFICOS;G.1.b. Distribución de las tierras de cultivo en secano y regadío.
Pesca;GRÁFICOS;G.2. Evolución de las tierras de cultivo en regadío.
Pesca;GRÁFICOS;G.3.a. Evolución de la pesca desembarcada (peso).
Pesca;GRÁFICOS;G.3.b. Evolución de la pesca desembarcada (valor).
Pesca;GRÁFICOS;G.4. Evolución de la producción total, V.A.B. CF y renta agraria.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;1. Evolución del gasto total, gastos medios e índice sobre la media del gasto medio por persona.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;2. Evolución del gasto total anual de los hogares y su distribución porcentual, según grupos de gasto (2 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;3. Evolución del gasto total anual de los hogares y su distribución porcentual, según subgrupos de gasto (3 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;4. Evolución del gasto total anual de los hogares y su distribución porcentual, según códigos de gasto (4 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;5. Evolución de los gastos medios anuales por hogar, por persona y por unidad de consumo, según grupos de gasto (2 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;6. Evolución de los gastos medios anuales por hogar, por persona y por unidad de consumo, según subgrupos de gasto (3 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;7. Evolución de los gastos medios anuales por hogar, por persona y por unidad de consumo, según códigos de gasto (4 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;8. Gasto anual de los hogares, gastos medios, distribución e índice según edad del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;9. Gasto anual de los hogares, gastos medios, distribución e índice según nivel de formación del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;10. Gasto anual de los hogares, gastos medios, distribución e índice, según situación en la actividad del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;11. Gasto anual de los hogares, gastos medios, distribución e índice según la situación profesional del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;12. Gasto anual de los hogares, gastos medios, distribución e índice según ocupación del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;13. Gasto anual de los hogares, gastos medios, distribución e índice según composición del hogar.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;14. Gasto anual de los hogares, gastos medios, distribución e índice según tipo de hogar.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;15. Gasto anual de los hogares, gastos medios, distribución e índice según principal fuente de ingresos del hogar.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;16. Gasto anual de los hogares, gastos medios, distribución e índice según nivel de ingresos del hogar.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;1. Evolución del gasto total, gastos medios e índice sobre la media del gasto medio por persona.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;2. Evolución del gasto medio por hogar y por persona según grupos de gasto.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;3. Evolución de la distribución porcentual del gasto total según grupos de gasto.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;4. Evolución del gasto total anual de los hogares y su distribución porcentual según subgrupos.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;5. Evolución de los gastos medios anuales según subgrupos.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;6. Evolución del gasto anual de los hogares según edad del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;7. Evolución del gasto anual de los hogares según nivel de formación del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;8. Evolución del gasto anual de los hogares según situación en la actividad del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;9. Evolución del gasto anual de los hogares según la situación profesional del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;10. Evolución del gasto anual de los hogares según ocupación del sustentador principal.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;11. Evolución del gasto anual de los hogares según composición del hogar.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;12. Evolución del gasto anual de los hogares según tipo de hogar.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;13. Evolución del gasto anual de los hogares según principal fuente de ingresos del hogar.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011;14. Evolución del gasto anual de los hogares según nivel de ingresos del hogar.
Pesca;GRÁFICOS;G.1.a. Distribución general de la tierra.
Pesca;GRÁFICOS;G.1.b. Distribución de las tierras de cultivo en secano y regadío.
Pesca;GRÁFICOS;G.2. Evolución de las tierras de cultivo en regadío.
Pesca;GRÁFICOS;G.3.a. Evolución de la pesca desembarcada (peso).
Pesca;GRÁFICOS;G.3.b. Evolución de la pesca desembarcada (valor).
Pesca;GRÁFICOS;G.4. Evolución de la producción total, V.A.B. CF y renta agraria.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;1. Evolución del gasto total, gastos medios e índice sobre la media del gasto medio por persona.
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;2. Evolución del gasto total anual de los hogares y su distribución porcentual, según grupos de gasto (2 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;3. Evolución del gasto total anual de los hogares y su distribución porcentual, según subgrupos de gasto (3 dígitos ECOICOP/EPF).
Presupuestos Familiares;ENCUESTA DE PRESUPUESTOS FAMILIARES. BASE 2006. BASE POBLACIONAL 2011. ECOICOP.;4. Evolución del gasto total anual de los hogares y su distribución porcentual, según códigos de gasto (4 dígitos ECOICOP/EPF).
